,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
28149,12.0,0.0,5.7,61.0,8.5,1005.3,0.0,10.0,0.003,0.4,0.048,0.027,42.0,28.0
28150,12.0,0.0,4.7,62.0,8.7,1005.0,0.0,9.8,0.003,0.5,0.016,0.059,48.0,27.0
28151,12.1,0.0,4.5,69.0,9.7,1004.5,0.0,9.5,0.003,0.4,0.017,0.042,57.0,28.0
28152,12.1,0.0,4.9,71.0,9.9,1004.0,0.0,9.5,0.003,0.4,0.023,0.04,68.0,42.0
28153,12.2,0.0,4.6,74.0,10.4,1003.6,0.0,9.3,0.003,0.5,0.03,0.041,67.0,36.0
28154,12.3,0.0,3.9,78.0,11.1,1003.2,0.0,9.4,0.003,0.4,0.029,0.033,70.0,40.0
28155,12.3,0.0,3.6,81.0,11.6,1002.3,0.0,9.2,0.003,0.4,0.028,0.029,64.0,40.0
28156,12.1,0.0,2.9,83.0,11.6,1001.3,0.0,9.0,0.003,0.4,0.022,0.038,63.0,40.0
28157,12.3,0.0,4.7,80.0,11.4,1001.0,0.0,9.2,0.003,0.6,0.007,0.042,62.0,48.0
28158,12.1,0.0,4.5,81.0,11.4,1000.6,0.0,9.0,0.003,0.6,0.004,0.044,67.0,48.0
28159,12.7,0.0,6.4,75.0,10.9,1000.2,0.0,9.5,0.003,0.6,0.007,0.056,68.0,48.0
28160,13.7,0.0,5.8,76.0,11.9,1000.1,0.9,11.4,0.003,0.4,0.045,0.027,76.0,50.0
28161,14.9,0.0,6.9,78.0,13.1,999.6,1.0,16.9,0.003,0.3,0.056,0.013,55.0,27.0
28162,15.6,0.0,10.0,73.0,12.9,998.8,1.0,21.0,0.003,0.3,0.06,0.01,41.0,19.0
28163,16.3,0.0,7.3,72.0,13.3,997.8,1.0,23.0,0.003,0.3,0.063,0.007,47.0,26.0
28164,16.7,0.0,9.5,64.0,12.1,996.5,1.0,26.1,0.003,0.3,0.069,0.007,43.0,26.0
28165,17.0,0.0,10.5,59.0,11.4,995.4,1.0,30.4,0.003,0.3,0.071,0.01,45.0,23.0
28166,16.7,0.0,9.9,60.0,11.3,994.2,1.0,29.9,0.003,0.3,0.069,0.009,56.0,23.0
28167,16.2,0.0,11.1,60.0,11.0,993.4,1.0,29.5,0.003,0.3,0.058,0.009,105.0,34.0
28168,17.1,0.0,13.2,25.0,4.9,993.2,1.0,25.6,0.003,0.2,0.048,0.011,131.0,26.0
28169,16.0,0.0,3.7,23.0,4.2,994.3,1.0,19.1,0.003,0.2,0.041,0.009,115.0,12.0
28170,12.6,0.0,7.4,18.0,2.6,996.5,1.0,13.7,0.002,0.2,0.041,0.008,130.0,20.0
28171,10.0,0.0,3.6,24.0,3.0,998.9,0.4,10.1,0.002,0.2,0.041,0.01,72.0,12.0
28172,9.1,0.0,4.4,26.0,3.0,1000.4,0.0,8.5,0.003,0.3,0.036,0.011,43.0,12.0
28173,8.5,0.0,6.0,25.0,2.8,1001.7,0.0,7.4,0.003,0.3,0.038,0.008,36.0,14.0
28174,8.1,0.0,8.9,29.0,3.1,1002.9,0.0,6.9,0.002,0.3,0.039,0.007,37.0,13.0
28175,7.7,0.0,6.4,32.0,3.4,1004.0,0.0,6.3,0.002,0.3,0.04,0.004,27.0,12.0
28176,7.4,0.0,7.2,34.0,3.5,1004.3,0.0,6.0,0.002,0.3,0.039,0.004,28.0,10.0
28177,7.1,0.0,4.1,36.0,3.6,1004.8,0.0,5.5,0.002,0.3,0.038,0.007,28.0,12.0
28178,7.0,0.0,6.2,38.0,3.8,1004.8,0.0,5.1,0.003,0.3,0.037,0.008,36.0,10.0
28179,6.8,0.0,4.5,39.0,3.8,1004.9,0.0,4.9,0.003,0.3,0.037,0.006,45.0,14.0
28180,7.0,0.0,5.4,39.0,3.9,1005.0,0.0,4.8,0.002,0.3,0.034,0.009,42.0,11.0
28181,6.9,0.0,4.1,38.0,3.8,1005.7,0.0,4.5,0.003,0.3,0.027,0.013,50.0,10.0
28182,6.6,0.0,3.3,40.0,3.9,1006.2,0.0,4.1,0.003,0.3,0.019,0.02,47.0,11.0
28183,6.6,0.0,2.4,42.0,4.1,1006.9,0.1,4.1,0.003,0.3,0.015,0.03,60.0,11.0
28184,8.0,0.0,4.2,40.0,4.3,1007.2,1.0,6.3,0.003,0.3,0.023,0.02,69.0,13.0
28185,9.5,0.0,2.7,34.0,4.0,1007.6,1.0,14.2,0.003,0.3,0.032,0.012,64.0,13.0
28186,11.0,0.0,3.4,30.0,3.9,1007.7,1.0,21.1,0.003,0.3,0.034,0.013,69.0,13.0
28187,11.9,0.0,3.6,30.0,4.2,1007.6,1.0,21.4,0.003,0.3,0.04,0.007,65.0,13.0
28188,12.3,0.0,5.8,29.0,4.2,1007.4,1.0,29.4,0.003,0.3,0.043,0.008,65.0,11.0
28189,13.1,0.0,6.5,35.0,5.3,1006.4,1.0,34.1,0.003,0.3,0.046,0.011,60.0,9.0
28190,14.3,0.0,5.4,28.0,4.6,1005.5,1.0,34.5,0.003,0.3,0.051,0.01,62.0,12.0
28191,13.7,0.0,7.3,38.0,6.0,1005.1,1.0,31.1,0.003,0.3,0.05,0.009,60.0,16.0
28192,13.7,0.0,6.7,36.0,5.6,1004.9,1.0,26.2,0.003,0.3,0.049,0.012,63.0,8.0
28193,13.1,0.0,6.9,40.0,6.0,1005.1,1.0,17.9,0.003,0.3,0.046,0.012,57.0,13.0
28194,12.5,0.0,6.1,46.0,6.6,1005.2,1.0,14.0,0.003,0.4,0.04,0.015,54.0,13.0
28195,11.8,0.0,5.3,44.0,6.1,1005.3,0.1,11.3,0.003,0.3,0.03,0.027,56.0,16.0
28196,11.1,0.0,5.6,49.0,6.4,1005.3,0.0,10.0,0.004,0.3,0.023,0.029,55.0,21.0
28197,11.0,0.0,5.1,45.0,5.9,1005.4,0.0,9.2,0.003,0.3,0.032,0.02,51.0,13.0
28198,11.0,0.0,5.4,44.0,5.8,1005.5,0.0,8.6,0.003,0.3,0.045,0.009,47.0,15.0
28199,11.2,0.0,4.8,39.0,5.2,1005.5,0.0,8.4,0.003,0.3,0.045,0.006,39.0,11.0
28200,11.0,0.0,6.5,39.0,5.1,1005.5,0.0,8.3,0.003,0.3,0.041,0.009,32.0,12.0
28201,10.6,0.0,8.4,43.0,5.5,1005.4,0.0,8.0,0.003,0.3,0.049,0.007,34.0,10.0
28202,10.4,0.0,6.6,49.0,6.2,1005.4,0.0,7.7,0.003,0.3,0.048,0.007,32.0,8.0
28203,10.1,0.0,5.7,52.0,6.4,1005.2,0.0,7.5,0.003,0.3,0.033,0.017,42.0,11.0
28204,9.9,0.0,6.6,48.0,5.8,1005.2,0.0,7.1,0.003,0.3,0.036,0.017,32.0,7.0
28205,9.9,0.0,8.3,58.0,7.1,1005.2,0.0,7.3,0.003,0.3,0.015,0.03,33.0,12.0
28206,10.0,0.0,6.7,61.0,7.5,1005.5,0.0,7.4,0.003,0.4,0.017,0.03,37.0,15.0
28207,10.4,0.0,6.2,59.0,7.4,1005.9,0.0,7.8,0.003,0.3,0.021,0.035,47.0,18.0
28208,11.1,0.0,7.7,56.0,7.4,1006.2,0.7,9.7,0.004,0.3,0.022,0.031,51.0,11.0
28209,12.5,0.0,5.0,52.0,7.5,1006.6,1.0,15.3,0.005,0.3,0.031,0.023,44.0,15.0
28210,14.0,0.0,5.9,46.0,7.3,1006.4,1.0,21.0,0.004,0.3,0.042,0.018,42.0,15.0
28211,15.8,0.0,5.2,42.0,7.5,1006.3,1.0,23.8,0.003,0.3,0.05,0.01,37.0,14.0
28212,15.7,0.0,7.2,54.0,9.6,1005.9,1.0,29.3,0.003,0.3,0.058,0.006,40.0,14.0
28213,17.2,0.0,6.7,53.0,10.4,1005.1,1.0,34.5,0.003,0.3,0.06,0.009,45.0,12.0
28214,17.3,0.0,6.4,56.0,11.0,1004.3,1.0,34.5,0.003,0.3,0.063,0.008,46.0,13.0
28215,16.9,0.0,6.5,58.0,11.1,1003.8,1.0,32.2,0.003,0.3,0.064,0.008,53.0,19.0
28216,17.0,0.0,7.2,57.0,11.0,1003.2,1.0,27.5,0.003,0.3,0.064,0.008,50.0,16.0
28217,15.9,0.0,9.1,68.0,12.2,1003.0,1.0,20.3,0.003,0.3,0.058,0.008,45.0,16.0
28218,15.3,0.0,6.6,75.0,12.9,1003.1,0.6,16.8,0.003,0.3,0.058,0.009,49.0,13.0
28219,15.1,0.0,4.1,74.0,12.6,1003.3,0.0,14.4,0.003,0.3,0.058,0.011,46.0,21.0
28220,14.9,0.0,3.9,72.0,12.1,1003.4,0.0,13.2,0.003,0.3,0.057,0.01,54.0,20.0
28221,14.4,0.0,5.3,83.0,13.6,1003.8,0.0,13.0,0.003,0.3,0.056,0.008,44.0,17.0
28222,14.6,0.0,8.0,85.0,14.0,1003.8,0.0,13.0,0.003,0.3,0.059,0.007,45.0,15.0
28223,14.9,0.0,8.2,81.0,13.7,1003.4,0.0,12.8,0.003,0.3,0.051,0.011,47.0,19.0
28224,14.5,0.0,7.4,79.0,12.9,1002.9,0.0,12.3,0.003,0.3,0.046,0.014,40.0,22.0
28225,14.0,0.0,6.6,83.0,13.2,1002.4,0.0,11.8,0.003,0.3,0.054,0.011,42.0,22.0
28226,14.4,0.0,7.5,83.0,13.6,1001.6,0.0,12.0,0.003,0.3,0.026,0.031,40.0,19.0
28227,15.1,0.0,10.0,83.0,14.2,1001.0,0.0,12.5,0.003,0.3,0.048,0.01,46.0,29.0
28228,14.6,0.0,8.5,84.0,13.9,1001.0,0.0,12.3,0.003,0.3,0.036,0.019,36.0,25.0
28229,14.3,0.0,7.4,83.0,13.5,1001.2,0.0,11.9,0.003,0.3,0.03,0.019,42.0,27.0
28230,14.4,0.0,6.6,79.0,12.9,1001.6,0.0,11.5,0.003,0.4,0.018,0.029,36.0,27.0
28231,14.5,0.0,1.5,77.0,12.7,1002.4,0.0,11.6,0.003,0.4,0.022,0.032,47.0,33.0
28232,14.7,0.0,1.4,73.0,12.2,1003.5,0.0,13.0,0.004,0.4,0.023,0.028,51.0,28.0
28233,15.8,0.0,1.1,67.0,11.9,1004.4,0.0,16.4,0.005,0.4,0.056,0.015,61.0,32.0
28234,16.3,0.0,2.3,66.0,12.2,1004.9,0.6,20.4,0.004,0.4,0.062,0.014,62.0,34.0
28235,16.0,0.0,3.3,62.0,11.2,1004.9,1.0,22.1,0.004,0.3,0.056,0.008,54.0,31.0
28236,17.1,0.0,3.0,55.0,10.6,1004.5,1.0,30.2,0.004,0.3,0.055,0.007,46.0,21.0
28237,16.3,0.0,4.5,56.0,10.3,1003.9,1.0,32.5,0.004,0.3,0.058,0.008,49.0,22.0
28238,16.8,0.0,4.0,55.0,10.4,1003.5,1.0,36.4,0.003,0.3,0.061,0.007,45.0,25.0
28239,15.5,0.0,4.6,60.0,10.5,1003.4,1.0,33.6,0.003,0.3,0.059,0.007,54.0,24.0
28240,14.1,0.0,5.4,62.0,9.9,1003.6,1.0,27.8,0.003,0.3,0.057,0.006,54.0,22.0
28241,13.0,0.0,4.2,65.0,9.7,1003.8,1.0,20.0,0.003,0.3,0.054,0.006,49.0,20.0
28242,12.0,0.0,4.9,66.0,9.2,1004.6,0.8,16.0,0.003,0.3,0.05,0.009,42.0,20.0
28243,11.1,0.0,3.5,68.0,9.0,1004.8,0.0,12.9,0.003,0.3,0.05,0.01,43.0,21.0
28244,11.3,0.0,3.1,67.0,9.0,1005.6,0.0,13.0,0.003,0.3,0.05,0.008,41.0,20.0
28245,11.3,0.0,3.0,66.0,8.8,1006.2,0.0,12.8,0.003,0.3,0.049,0.008,41.0,22.0
28246,11.3,0.0,2.4,66.0,8.8,1006.6,0.0,12.4,0.003,0.3,0.05,0.007,43.0,20.0
28247,11.3,0.0,2.0,64.0,8.5,1006.8,0.0,12.1,0.003,0.3,0.051,0.005,38.0,21.0
28248,11.3,0.0,2.0,64.0,8.5,1007.0,0.0,11.9,0.003,0.3,0.051,0.004,35.0,20.0
28249,11.0,0.0,2.7,65.0,8.5,1007.2,0.0,11.0,0.003,0.3,0.049,0.006,38.0,19.0
28250,10.5,0.0,1.7,66.0,8.4,1007.4,0.0,9.7,0.003,0.3,0.037,0.014,42.0,20.0
28251,9.6,0.0,0.8,69.0,8.2,1007.5,0.0,8.1,0.003,0.3,0.028,0.016,41.0,25.0
28252,9.4,0.0,1.7,70.0,8.2,1007.8,0.0,7.2,0.003,0.4,0.029,0.016,45.0,24.0
28253,9.1,0.0,2.6,69.0,8.0,1007.9,0.0,6.8,0.003,0.4,0.023,0.015,41.0,21.0
28254,9.0,0.0,3.7,51.0,5.8,1008.1,0.0,6.4,0.003,0.4,0.011,0.025,42.0,24.0
28255,9.2,0.0,3.0,43.0,5.0,1008.7,0.2,6.5,0.004,0.4,0.011,0.034,50.0,23.0
28256,10.4,0.0,2.2,39.0,4.9,1009.3,1.0,8.5,0.004,0.3,0.019,0.025,63.0,32.0
28257,12.5,0.0,1.4,31.0,4.5,1009.6,1.0,17.1,0.009,0.4,0.022,0.023,60.0,25.0
28258,14.9,0.0,3.0,30.0,5.1,1009.6,1.0,23.3,0.004,0.3,0.033,0.019,60.0,33.0
28259,15.7,0.0,4.2,31.0,5.5,1009.0,1.0,25.0,0.004,0.3,0.035,0.014,46.0,22.0
28260,15.5,0.0,6.7,28.0,4.9,1008.3,1.0,31.1,0.003,0.3,0.05,0.008,51.0,36.0
28261,16.2,0.0,6.7,27.0,5.0,1007.7,1.0,35.9,0.003,0.3,0.055,0.01,38.0,15.0
28262,15.1,0.0,6.6,31.0,5.3,1006.9,1.0,34.9,0.003,0.3,0.055,0.008,45.0,16.0
28263,15.7,0.0,6.6,40.0,7.1,1006.1,1.0,33.4,0.003,0.3,0.057,0.01,36.0,17.0
28264,16.3,0.0,7.4,29.0,5.4,1005.6,1.0,28.6,0.003,0.4,0.058,0.014,38.0,16.0
28265,15.8,0.0,5.6,42.0,7.5,1005.4,1.0,20.6,0.003,0.4,0.052,0.011,43.0,18.0
28266,14.8,0.0,3.3,51.0,8.5,1005.6,1.0,16.5,0.003,0.4,0.046,0.016,33.0,16.0
28267,13.3,0.0,1.8,66.0,10.0,1005.8,0.4,13.3,0.003,0.5,0.024,0.04,38.0,19.0
28268,13.3,0.0,2.1,38.0,5.8,1006.4,0.0,11.1,0.004,0.5,0.021,0.036,48.0,27.0
28269,13.0,0.0,2.8,42.0,6.2,1007.4,0.0,10.5,0.004,0.4,0.051,0.011,45.0,28.0
28270,11.8,0.0,3.9,48.0,6.6,1008.3,0.0,9.7,0.004,0.3,0.054,0.009,41.0,18.0
28271,11.1,0.0,4.6,54.0,7.1,1008.9,0.0,9.3,0.004,0.3,0.054,0.006,37.0,20.0
28272,10.6,0.0,3.2,56.0,7.1,1009.4,0.0,8.8,0.004,0.3,0.056,0.005,36.0,21.0
28273,10.1,0.0,3.8,54.0,6.6,1009.7,0.0,8.3,0.004,0.3,0.056,0.006,31.0,21.0
28274,9.6,0.0,2.9,55.0,6.5,1010.0,0.0,7.7,0.004,0.3,0.057,0.005,34.0,17.0
28275,9.3,0.0,2.8,54.0,6.3,1009.9,0.0,7.2,0.004,0.3,0.044,0.013,29.0,21.0
28276,8.9,0.0,2.1,56.0,6.3,1010.1,0.0,6.7,0.004,0.4,0.034,0.02,36.0,18.0
28277,8.8,0.0,2.2,58.0,6.5,1010.5,0.0,6.4,0.003,0.4,0.018,0.026,36.0,22.0
28278,8.7,0.0,2.6,61.0,6.8,1010.8,0.0,6.3,0.003,0.5,0.006,0.035,42.0,22.0
28279,9.0,0.0,2.5,62.0,7.1,1011.5,0.0,6.8,0.005,0.6,0.008,0.044,46.0,25.0
28280,11.5,0.0,2.8,58.0,7.8,1012.3,1.0,9.5,0.004,0.4,0.037,0.019,58.0,28.0
28281,13.9,0.0,1.8,53.0,8.4,1013.0,1.0,17.5,0.004,0.3,0.044,0.013,35.0,23.0
28282,14.7,0.0,3.4,54.0,9.0,1013.3,0.9,21.5,0.004,0.3,0.047,0.013,32.0,19.0
28283,14.5,0.0,2.6,51.0,8.4,1013.3,0.5,21.5,0.003,0.3,0.054,0.007,29.0,23.0
28284,14.2,0.0,4.3,50.0,8.1,1013.1,0.2,24.6,0.003,0.3,0.055,0.007,34.0,13.0
28285,14.8,0.0,4.6,46.0,7.7,1013.0,0.5,31.1,0.003,0.3,0.058,0.006,31.0,17.0
28286,13.5,0.0,5.2,46.0,7.1,1012.3,0.3,24.3,0.003,0.3,0.056,0.006,29.0,13.0
28287,13.2,0.0,4.5,44.0,6.6,1012.2,0.1,21.5,0.003,0.3,0.055,0.005,25.0,14.0
28288,13.8,0.0,4.2,43.0,6.8,1011.9,0.3,23.3,0.003,0.3,0.056,0.007,27.0,16.0
28289,13.7,0.0,3.3,44.0,6.9,1012.1,1.0,18.2,0.003,0.3,0.055,0.006,26.0,19.0
28290,12.4,0.0,3.0,45.0,6.4,1012.3,1.0,14.0,0.003,0.3,0.051,0.009,25.0,19.0
28291,11.2,0.0,2.9,47.0,6.2,1012.9,0.3,11.0,0.003,0.3,0.048,0.013,24.0,20.0
28292,10.9,0.0,2.6,50.0,6.5,1013.3,0.0,9.8,0.003,0.3,0.05,0.009,25.0,21.0
28293,10.8,0.0,3.3,55.0,7.1,1013.6,0.0,9.2,0.003,0.3,0.05,0.009,30.0,23.0
28294,10.5,0.0,1.9,54.0,6.8,1013.6,0.0,8.6,0.003,0.3,0.047,0.012,23.0,15.0
28295,10.3,0.0,1.6,54.0,6.7,1013.9,0.0,7.9,0.003,0.3,0.032,0.017,23.0,20.0
28296,9.8,0.0,0.5,56.0,6.8,1014.2,0.0,7.2,0.003,0.4,0.009,0.029,32.0,25.0
28297,9.2,0.0,1.4,56.0,6.5,1014.2,0.0,6.5,0.003,0.5,0.006,0.04,43.0,34.0
28298,8.8,0.0,1.3,58.0,6.5,1013.8,0.0,6.0,0.003,0.5,0.009,0.031,48.0,33.0
28299,8.3,0.0,0.2,61.0,6.7,1013.6,0.0,5.5,0.003,0.6,0.007,0.03,55.0,46.0
28300,8.4,0.0,0.1,64.0,7.0,1013.6,0.0,5.2,0.003,0.5,0.003,0.04,54.0,41.0
28301,8.2,0.0,0.4,65.0,7.1,1013.7,0.0,4.8,0.003,0.5,0.004,0.031,55.0,37.0
28302,7.9,0.0,0.0,67.0,7.1,1013.7,0.0,4.5,0.003,0.7,0.003,0.027,49.0,36.0
28303,8.5,0.0,0.1,65.0,7.2,1014.0,0.1,5.2,0.005,1.1,0.005,0.036,68.0,48.0
28304,11.8,0.0,0.6,59.0,8.1,1014.3,1.0,8.5,0.006,0.8,0.007,0.036,59.0,37.0
28305,14.7,0.0,1.3,51.0,8.5,1014.7,1.0,17.6,0.005,0.4,0.03,0.023,87.0,46.0
28306,15.9,0.0,1.9,49.0,8.8,1015.1,1.0,22.8,0.004,0.3,0.054,0.008,53.0,31.0
28307,16.7,0.0,2.2,48.0,9.1,1015.0,1.0,26.2,0.003,0.3,0.056,0.007,25.0,18.0
28308,16.0,0.0,3.4,51.0,9.2,1014.6,1.0,33.2,0.0,0.0,0.0,0.0,29.0,19.0
28309,17.3,0.0,3.0,48.0,9.4,1013.8,1.0,38.9,0.003,0.3,0.059,0.009,28.0,19.0
28310,17.3,0.0,3.9,44.0,8.7,1013.0,1.0,38.6,0.003,0.3,0.059,0.01,27.0,20.0
28311,17.2,0.0,4.2,46.0,9.0,1012.4,1.0,36.5,0.003,0.3,0.063,0.011,31.0,19.0
28312,16.3,0.0,3.5,50.0,9.2,1012.1,1.0,31.4,0.003,0.3,0.057,0.013,37.0,16.0
28313,15.3,0.0,3.0,53.0,9.2,1011.9,1.0,21.9,0.004,0.4,0.05,0.014,30.0,18.0
28314,14.7,0.0,2.3,54.0,9.0,1012.0,1.0,17.4,0.004,0.4,0.042,0.021,29.0,16.0
28315,13.4,0.0,1.9,59.0,9.0,1011.8,0.1,13.7,0.003,0.4,0.041,0.025,29.0,21.0
28316,12.8,0.0,0.8,62.0,9.1,1012.0,0.0,11.8,0.004,0.4,0.028,0.032,36.0,22.0
28317,12.4,0.0,1.2,61.0,8.7,1012.2,0.0,11.2,0.004,0.4,0.029,0.027,37.0,22.0
28318,12.5,0.0,0.5,61.0,8.8,1012.5,0.0,11.1,0.004,0.4,0.017,0.04,37.0,29.0
28319,12.6,0.0,0.4,65.0,9.4,1012.3,0.0,10.8,0.004,0.4,0.017,0.028,30.0,20.0
28320,12.5,0.0,0.5,66.0,9.5,1012.0,0.0,10.8,0.003,0.4,0.017,0.027,36.0,24.0
28321,12.4,0.0,1.2,71.0,10.2,1011.8,0.0,10.0,0.004,0.5,0.007,0.048,47.0,32.0
28322,12.4,0.0,0.3,69.0,9.9,1011.5,0.0,10.1,0.005,0.5,0.006,0.041,49.0,38.0
28323,12.4,0.0,1.7,65.0,9.3,1011.6,0.0,9.4,0.003,0.4,0.004,0.038,39.0,32.0
28324,12.8,0.0,2.6,66.0,9.7,1011.0,0.0,10.4,0.003,0.5,0.003,0.043,44.0,33.0
28325,12.7,0.0,0.0,68.0,9.9,1010.9,0.0,10.5,0.004,0.5,0.002,0.032,60.0,42.0
28326,13.0,0.0,1.3,64.0,9.5,1011.4,0.0,11.2,0.004,0.6,0.003,0.032,61.0,45.0
28327,13.6,0.0,3.3,65.0,10.1,1011.8,0.0,11.5,0.004,0.8,0.003,0.038,67.0,44.0
28328,14.0,0.0,1.3,66.0,10.5,1011.6,0.0,12.4,0.005,1.0,0.004,0.035,101.0,63.0
28329,14.2,0.0,0.9,68.0,10.9,1011.7,0.0,13.6,0.004,0.8,0.004,0.032,99.0,63.0
28330,14.1,0.0,0.7,75.0,12.0,1011.9,0.0,14.8,0.004,0.7,0.006,0.042,102.0,69.0
28331,14.2,0.0,1.9,83.0,13.4,1011.7,0.0,16.9,0.004,0.4,0.025,0.024,78.0,52.0
28332,14.8,0.0,0.5,83.0,13.9,1010.9,0.0,17.9,0.004,0.3,0.038,0.015,31.0,23.0
28333,14.5,0.0,1.1,87.0,14.3,1010.2,0.0,15.8,0.003,0.4,0.031,0.023,22.0,20.0
28334,14.3,0.0,1.8,93.0,15.1,1009.0,0.0,15.8,0.003,0.4,0.03,0.021,25.0,23.0
28335,15.0,0.3,0.2,91.0,15.5,1008.2,0.0,16.3,0.003,0.3,0.028,0.021,26.0,26.0
28336,15.0,0.0,0.9,93.0,15.8,1007.2,0.0,15.8,0.003,0.3,0.027,0.024,31.0,30.0
28337,14.9,0.0,1.4,96.0,16.2,1006.7,0.0,15.0,0.003,0.3,0.026,0.018,24.0,25.0
28338,14.8,3.4,1.1,97.0,16.3,1006.5,0.0,14.7,0.003,0.3,0.025,0.017,25.0,27.0
28339,14.8,0.0,1.1,98.0,16.4,1005.9,0.0,14.5,0.003,0.3,0.025,0.021,23.0,27.0
28340,14.9,0.0,1.3,98.0,16.5,1005.7,0.0,14.5,0.003,0.3,0.029,0.016,19.0,20.0
28341,15.3,12.2,0.6,98.0,16.9,1005.3,0.0,14.8,0.003,0.3,0.041,0.008,11.0,8.0
28342,16.0,0.0,4.3,98.0,17.7,1005.0,0.0,15.1,0.003,0.3,0.046,0.006,12.0,9.0
28343,16.2,0.0,4.9,99.0,18.2,1004.5,0.0,15.3,0.003,0.3,0.041,0.006,18.0,8.0
28344,16.2,8.7,6.4,99.0,18.2,1003.8,0.0,15.6,0.003,0.3,0.04,0.005,9.0,9.0
28345,16.3,0.0,5.2,99.0,18.3,1002.8,0.0,15.6,0.003,0.3,0.035,0.009,20.0,12.0
28346,15.7,0.0,2.9,98.0,17.4,1002.3,0.0,15.3,0.003,0.3,0.023,0.016,18.0,13.0
28347,16.1,0.8,3.5,99.0,18.1,1001.1,0.0,15.3,0.003,0.3,0.015,0.021,19.0,12.0
28348,16.3,0.0,3.2,98.0,18.1,1000.8,0.0,15.4,0.003,0.3,0.01,0.028,21.0,13.0
28349,15.4,0.0,1.5,98.0,17.0,1000.5,0.0,15.2,0.003,0.4,0.01,0.02,26.0,17.0
28350,15.0,0.0,1.1,99.0,16.8,1000.3,0.0,14.9,0.003,0.4,0.012,0.019,22.0,18.0
28351,14.7,0.0,2.4,99.0,16.5,1000.4,0.0,14.8,0.003,0.4,0.006,0.031,25.0,18.0
28352,14.6,0.0,2.5,99.0,16.4,1000.6,0.0,14.9,0.003,0.4,0.007,0.027,20.0,20.0
28353,15.0,0.0,2.0,99.0,16.8,1000.4,0.0,15.3,0.003,0.3,0.013,0.02,30.0,24.0
28354,15.2,0.0,1.7,99.0,17.0,1000.7,0.0,15.8,0.003,0.3,0.007,0.03,34.0,25.0
28355,15.6,0.0,2.5,100.0,17.6,1001.2,0.0,16.4,0.003,0.3,0.013,0.018,43.0,36.0
28356,16.1,0.0,4.3,99.0,18.1,1001.2,0.0,17.3,0.003,0.3,0.011,0.019,18.0,22.0
28357,16.2,0.0,3.3,98.0,17.9,1001.2,0.0,17.5,0.003,0.4,0.015,0.023,23.0,21.0
28358,16.7,0.0,0.9,97.0,18.4,1001.4,0.0,17.6,0.003,0.4,0.016,0.023,27.0,25.0
28359,13.7,0.0,3.4,96.0,15.0,1001.8,0.0,15.7,0.003,0.4,0.033,0.019,33.0,30.0
28360,13.8,0.0,2.8,94.0,14.8,1002.5,0.0,16.1,0.003,0.4,0.03,0.025,33.0,26.0
28361,13.4,0.0,3.0,94.0,14.4,1002.9,0.0,15.1,0.003,0.4,0.025,0.019,38.0,27.0
28362,12.6,0.0,3.2,94.0,13.7,1003.8,0.0,14.0,0.003,0.4,0.025,0.016,38.0,31.0
28363,12.2,0.0,1.8,95.0,13.5,1004.5,0.0,13.4,0.003,0.4,0.02,0.026,29.0,23.0
28364,11.5,0.0,2.4,97.0,13.1,1005.3,0.0,13.0,0.003,0.3,0.027,0.014,26.0,25.0
28365,10.9,0.0,3.0,97.0,12.6,1007.2,0.0,12.4,0.003,0.4,0.02,0.015,20.0,17.0
28366,10.4,0.0,3.1,97.0,12.2,1007.5,0.0,12.0,0.003,0.3,0.022,0.015,17.0,18.0
28367,10.2,0.0,2.1,97.0,12.0,1008.2,0.0,11.7,0.003,0.3,0.022,0.01,10.0,17.0
28368,9.8,1.1,2.7,98.0,11.8,1008.3,0.0,11.5,0.003,0.3,0.025,0.008,13.0,14.0
28369,9.2,0.0,2.6,98.0,11.3,1008.8,0.0,11.1,0.003,0.3,0.027,0.01,11.0,11.0
28370,9.1,0.0,2.2,98.0,11.2,1008.8,0.0,10.9,0.003,0.3,0.031,0.004,16.0,17.0
28371,9.0,0.4,2.4,94.0,10.7,1009.3,0.0,10.7,0.003,0.3,0.031,0.004,11.0,12.0
28372,9.0,0.0,2.2,93.0,10.6,1009.1,0.0,10.6,0.003,0.3,0.03,0.005,28.0,16.0
28373,9.0,0.0,2.5,89.0,10.2,1009.1,0.0,10.4,0.003,0.3,0.023,0.008,36.0,19.0
28374,8.1,0.0,3.7,85.0,9.2,1009.7,0.0,9.2,0.003,0.3,0.019,0.011,45.0,21.0
28375,7.9,0.0,3.5,79.0,8.4,1011.2,0.0,9.2,0.003,0.3,0.017,0.017,42.0,16.0
28376,9.0,0.0,2.6,73.0,8.4,1011.4,0.0,10.7,0.003,0.3,0.017,0.014,45.0,17.0
28377,10.1,0.0,3.3,70.0,8.6,1011.2,0.0,12.9,0.003,0.3,0.018,0.012,45.0,19.0
28378,11.1,0.0,3.7,68.0,9.0,1011.2,0.0,14.9,0.003,0.3,0.024,0.013,51.0,22.0
28379,12.4,0.0,3.3,60.0,8.6,1010.7,0.0,16.4,0.003,0.3,0.039,0.006,48.0,20.0
28380,12.3,0.0,3.2,61.0,8.7,1010.4,0.0,15.6,0.003,0.4,0.035,0.007,37.0,17.0
