,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
25913,13.9,0.0,2.7,52.0,8.2,1011.1,0.2,10.9,0.004,0.7,0.029,0.023,22.0,7.0
25914,12.6,0.0,2.3,54.0,7.8,1011.6,0.0,8.0,0.006,0.7,0.032,0.026,24.0,13.0
25915,12.1,0.0,2.6,56.0,7.8,1012.0,0.0,6.9,0.008,0.6,0.034,0.023,27.0,13.0
25916,11.4,0.0,1.5,59.0,7.9,1011.9,0.0,5.9,0.005,0.7,0.017,0.035,27.0,16.0
25917,10.9,0.0,0.0,61.0,7.9,1012.0,0.0,4.8,0.006,0.8,0.012,0.038,28.0,15.0
25918,9.7,0.0,0.7,68.0,8.1,1011.5,0.0,4.3,0.005,0.9,0.007,0.042,33.0,16.0
25919,8.8,0.0,0.4,73.0,8.2,1010.7,0.0,3.7,0.004,1.1,0.004,0.045,36.0,17.0
25920,8.4,0.0,0.4,75.0,8.2,1010.0,0.0,3.3,0.004,1.1,0.004,0.045,32.0,17.0
25921,8.1,0.0,0.7,77.0,8.3,1009.8,0.0,3.0,0.003,1.1,0.004,0.043,32.0,17.0
25922,7.9,0.0,0.1,79.0,8.4,1009.5,0.0,3.1,0.003,1.0,0.004,0.041,26.0,18.0
25923,7.9,0.0,0.9,80.0,8.5,1009.1,0.0,3.1,0.002,0.9,0.004,0.038,22.0,14.0
25924,7.9,0.0,0.1,82.0,8.7,1008.3,0.0,3.1,0.002,0.9,0.004,0.038,20.0,9.0
25925,8.0,0.0,0.0,81.0,8.7,1008.0,0.0,5.8,0.003,0.8,0.004,0.037,17.0,10.0
25926,8.5,0.0,0.6,80.0,8.8,1007.5,0.0,6.8,0.003,0.8,0.004,0.038,19.0,10.0
25927,8.9,0.0,0.2,80.0,9.1,1007.3,0.0,7.3,0.003,0.9,0.003,0.041,21.0,11.0
25928,8.8,0.0,0.1,86.0,9.7,1007.6,0.0,7.8,0.003,1.0,0.003,0.043,28.0,11.0
25929,8.4,2.1,0.0,96.0,10.5,1007.5,0.0,8.4,0.003,1.2,0.004,0.046,28.0,18.0
25930,9.1,0.0,0.1,97.0,11.2,1007.7,0.0,9.9,0.003,1.3,0.004,0.046,31.0,18.0
25931,9.6,0.0,0.0,97.0,11.6,1007.2,0.0,11.2,0.003,1.4,0.004,0.05,37.0,25.0
25932,9.7,0.5,0.4,97.0,11.6,1006.7,0.0,10.4,0.003,1.5,0.004,0.053,45.0,29.0
25933,10.1,0.0,0.0,98.0,12.0,1005.7,0.0,11.8,0.003,1.6,0.004,0.054,53.0,36.0
25934,9.9,0.0,0.2,98.0,11.9,1005.5,0.0,11.0,0.003,1.3,0.003,0.047,46.0,39.0
25935,10.2,0.0,2.1,98.0,12.1,1005.9,0.0,10.4,0.002,0.9,0.004,0.035,49.0,41.0
25936,10.7,0.0,0.7,97.0,12.4,1006.6,0.0,10.3,0.002,0.7,0.012,0.023,22.0,18.0
25937,10.2,0.0,1.5,95.0,11.8,1007.7,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
25938,9.8,0.0,1.3,94.0,11.3,1008.7,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0
25939,9.5,0.0,1.0,88.0,10.4,1009.6,0.0,8.4,0.002,0.6,0.025,0.02,27.0,15.0
25940,9.0,0.0,1.6,87.0,9.9,1010.0,0.0,8.0,0.002,0.6,0.033,0.012,27.0,14.0
25941,8.6,0.0,1.3,84.0,9.3,1010.0,0.0,7.5,0.002,0.6,0.033,0.014,29.0,19.0
25942,8.1,0.0,1.6,79.0,8.5,1010.6,0.0,6.5,0.002,0.6,0.037,0.013,37.0,22.0
25943,8.0,0.0,1.4,77.0,8.2,1011.4,0.0,6.4,0.003,0.6,0.039,0.01,44.0,30.0
25944,7.6,0.0,1.4,75.0,7.8,1011.5,0.0,5.6,0.002,0.6,0.036,0.012,41.0,27.0
25945,7.1,0.0,0.8,78.0,7.8,1011.2,0.0,5.7,0.002,0.5,0.037,0.009,41.0,28.0
25946,7.0,0.0,1.5,76.0,7.6,1011.8,0.0,4.5,0.002,0.5,0.038,0.008,33.0,20.0
25947,6.1,0.0,1.2,74.0,7.0,1012.3,0.0,2.9,0.002,0.5,0.034,0.01,28.0,22.0
25948,5.5,0.0,1.5,76.0,6.8,1012.5,0.0,2.0,0.002,0.5,0.032,0.01,30.0,23.0
25949,5.1,0.0,1.2,78.0,6.8,1013.1,0.0,1.3,0.002,0.5,0.026,0.015,28.0,25.0
25950,5.0,0.0,1.5,76.0,6.6,1013.5,0.0,2.1,0.003,0.5,0.022,0.019,32.0,22.0
25951,4.4,0.0,1.2,80.0,6.7,1014.2,0.0,1.3,0.003,0.5,0.014,0.028,34.0,22.0
25952,4.5,0.0,1.5,77.0,6.5,1014.7,0.0,1.7,0.002,0.5,0.014,0.028,36.0,22.0
25953,4.9,0.0,1.2,71.0,6.1,1015.6,0.0,3.7,0.002,0.5,0.02,0.021,34.0,21.0
25954,5.1,0.0,1.6,68.0,6.0,1016.4,0.0,5.8,0.002,0.4,0.027,0.015,33.0,17.0
25955,5.5,0.0,2.3,64.0,5.8,1016.3,0.3,8.0,0.002,0.4,0.03,0.012,29.0,17.0
25956,6.8,0.0,1.9,57.0,5.6,1015.3,0.9,12.6,0.002,0.4,0.032,0.011,28.0,13.0
25957,6.9,0.0,1.7,54.0,5.4,1014.5,1.0,14.2,0.002,0.4,0.032,0.012,22.0,17.0
25958,7.5,0.0,1.4,53.0,5.5,1014.0,1.0,13.9,0.002,0.3,0.034,0.011,29.0,14.0
25959,7.2,0.0,2.0,52.0,5.3,1014.3,1.0,12.2,0.002,0.3,0.033,0.012,27.0,16.0
25960,6.9,0.0,2.3,52.0,5.2,1014.0,1.0,8.6,0.002,0.3,0.033,0.013,27.0,10.0
25961,5.3,0.0,2.4,59.0,5.3,1014.9,0.9,5.1,0.002,0.3,0.031,0.015,21.0,12.0
25962,4.0,0.0,2.3,64.0,5.2,1015.2,0.0,3.3,0.002,0.4,0.023,0.022,23.0,12.0
25963,3.2,0.0,2.2,67.0,5.2,1015.7,0.0,2.5,0.002,0.4,0.029,0.015,23.0,16.0
25964,2.3,0.0,1.6,70.0,5.0,1015.5,0.0,1.6,0.002,0.5,0.034,0.01,21.0,12.0
25965,2.8,0.0,0.5,68.0,5.1,1016.2,0.0,2.7,0.002,0.4,0.034,0.01,22.0,13.0
25966,3.1,0.0,1.1,67.0,5.1,1015.8,0.0,2.8,0.002,0.4,0.028,0.015,23.0,14.0
25967,3.1,0.0,1.2,67.0,5.1,1015.5,0.0,2.5,0.002,0.4,0.029,0.015,24.0,12.0
25968,2.7,0.0,1.1,69.0,5.1,1015.6,0.0,1.9,0.002,0.4,0.033,0.009,21.0,11.0
25969,2.9,0.0,1.1,69.0,5.2,1015.2,0.0,1.8,0.002,0.4,0.035,0.008,20.0,12.0
25970,2.5,0.0,1.4,64.0,4.7,1015.7,0.0,1.3,0.002,0.4,0.033,0.009,21.0,15.0
25971,2.0,0.0,1.9,58.0,4.1,1015.8,0.0,0.1,0.003,0.4,0.032,0.008,17.0,13.0
25972,1.4,0.0,1.4,68.0,4.6,1015.6,0.0,-0.7,0.003,0.4,0.03,0.009,19.0,15.0
25973,1.0,0.0,1.7,72.0,4.8,1015.3,0.0,-0.2,0.003,0.4,0.03,0.009,24.0,18.0
25974,0.6,0.0,2.2,69.0,4.4,1015.5,0.0,-0.5,0.003,0.4,0.027,0.015,20.0,12.0
25975,0.4,0.0,1.6,71.0,4.5,1016.0,0.0,-0.9,0.003,0.4,0.024,0.017,18.0,10.0
25976,0.9,0.0,2.2,68.0,4.4,1016.7,0.0,-1.1,0.003,0.5,0.018,0.026,22.0,12.0
25977,2.1,0.0,1.1,58.0,4.1,1017.0,0.9,-0.4,0.003,0.4,0.028,0.015,0.0,10.0
25978,3.1,0.0,2.2,52.0,4.0,1017.5,1.0,2.0,0.003,0.4,0.032,0.012,0.0,9.0
25979,3.9,0.0,1.7,46.0,3.7,1017.3,1.0,7.7,0.003,0.4,0.034,0.012,0.0,13.0
25980,6.1,0.0,1.9,36.0,3.4,1016.4,1.0,11.4,0.003,0.3,0.037,0.012,0.0,12.0
25981,6.4,0.0,1.9,26.0,2.5,1016.1,1.0,12.2,0.002,0.3,0.038,0.011,23.0,21.0
25982,6.6,0.0,2.4,28.0,2.7,1016.1,1.0,11.8,0.003,0.3,0.037,0.011,21.0,7.0
25983,5.9,0.0,2.3,31.0,2.9,1015.9,1.0,8.6,0.003,0.3,0.034,0.013,21.0,6.0
25984,6.1,0.0,2.8,36.0,3.4,1016.1,1.0,7.0,0.002,0.3,0.033,0.014,0.0,6.0
25985,4.6,0.0,2.0,43.0,3.6,1016.6,0.5,3.3,0.002,0.3,0.029,0.018,0.0,7.0
25986,4.0,0.0,1.0,52.0,4.2,1017.7,0.0,2.3,0.002,0.4,0.027,0.02,15.0,8.0
25987,3.6,0.0,2.0,50.0,4.0,1018.3,0.0,1.9,0.002,0.3,0.033,0.014,19.0,8.0
25988,3.4,0.0,1.6,47.0,3.7,1018.8,0.0,1.4,0.002,0.4,0.032,0.014,15.0,8.0
25989,2.9,0.0,1.5,49.0,3.7,1019.0,0.0,-0.6,0.002,0.4,0.026,0.019,13.0,5.0
25990,2.3,0.0,1.6,50.0,3.6,1019.6,0.0,-0.1,0.002,0.5,0.018,0.027,17.0,3.0
25991,1.7,0.0,1.1,54.0,3.7,1019.9,0.0,-0.6,0.002,0.5,0.023,0.02,19.0,8.0
25992,1.8,0.0,0.2,53.0,3.7,1020.1,0.0,-1.3,0.002,0.6,0.009,0.03,16.0,6.0
25993,1.3,0.0,0.8,57.0,3.8,1020.2,0.0,-1.8,0.002,0.5,0.016,0.021,13.0,6.0
25994,0.7,0.0,0.3,64.0,4.1,1019.5,0.0,-1.9,0.002,0.5,0.019,0.017,14.0,6.0
25995,0.9,0.0,0.4,65.0,4.2,1019.9,0.0,-0.5,0.002,0.5,0.014,0.024,14.0,6.0
25996,1.0,0.0,1.0,68.0,4.5,1019.7,0.0,-0.4,0.002,0.6,0.009,0.028,14.0,7.0
25997,1.2,0.0,1.1,68.0,4.5,1019.6,0.0,-0.1,0.003,0.6,0.005,0.034,15.0,7.0
25998,0.9,0.0,0.4,70.0,4.6,1019.3,0.0,-0.1,0.003,0.6,0.007,0.034,16.0,9.0
25999,1.1,0.0,0.9,71.0,4.7,1020.1,0.0,0.0,0.003,0.6,0.003,0.039,20.0,11.0
26000,1.3,0.0,0.3,72.0,4.8,1020.2,0.0,0.3,0.003,0.7,0.004,0.041,22.0,15.0
26001,1.6,0.0,0.5,71.0,4.9,1020.6,0.0,2.2,0.003,0.7,0.006,0.04,28.0,13.0
26002,2.6,0.0,0.6,70.0,5.2,1021.4,0.1,4.4,0.003,0.7,0.008,0.041,41.0,21.0
26003,3.7,0.0,0.7,67.0,5.4,1021.1,0.7,7.7,0.003,0.7,0.01,0.038,48.0,26.0
26004,5.0,0.0,0.8,72.0,6.2,1021.2,0.1,9.3,0.003,0.6,0.018,0.027,47.0,26.0
26005,5.1,0.0,2.3,61.0,5.4,1020.2,0.0,7.9,0.003,0.5,0.025,0.02,39.0,28.0
26006,5.4,0.0,1.3,57.0,5.1,1019.7,0.0,6.7,0.003,0.5,0.029,0.017,35.0,17.0
26007,5.8,0.0,1.8,54.0,5.0,1018.9,0.0,8.0,0.003,0.5,0.031,0.016,33.0,16.0
26008,5.7,0.0,1.7,51.0,4.7,1019.0,0.0,6.7,0.003,0.5,0.031,0.018,32.0,19.0
26009,5.2,0.0,1.8,54.0,4.8,1018.7,0.0,4.3,0.002,0.5,0.025,0.021,36.0,19.0
26010,4.1,0.0,2.8,62.0,5.1,1019.3,0.0,3.0,0.002,0.6,0.022,0.023,35.0,27.0
26011,3.9,0.0,2.0,61.0,4.9,1020.3,0.0,2.6,0.002,0.6,0.024,0.021,38.0,28.0
26012,3.5,0.0,0.4,64.0,5.0,1021.7,0.0,2.1,0.002,0.6,0.019,0.023,42.0,30.0
26013,2.8,0.0,0.4,68.0,5.1,1022.2,0.0,0.1,0.003,0.7,0.011,0.031,39.0,29.0
26014,2.7,0.0,0.8,66.0,4.9,1022.7,0.0,0.2,0.003,0.8,0.005,0.037,44.0,31.0
26015,1.9,0.0,0.7,67.0,4.7,1022.1,0.0,-0.5,0.002,0.8,0.004,0.034,48.0,31.0
26016,1.1,0.0,1.2,74.0,4.9,1021.1,0.0,-0.5,0.002,0.8,0.005,0.031,45.0,27.0
26017,0.9,0.0,1.3,77.0,5.0,1020.5,0.0,-1.4,0.002,0.7,0.006,0.028,40.0,31.0
26018,0.2,0.0,0.7,79.0,4.9,1020.4,0.0,-1.9,0.002,0.7,0.007,0.026,41.0,27.0
26019,-0.3,0.0,0.5,83.0,5.0,1020.5,0.0,-2.0,0.002,0.7,0.005,0.027,36.0,28.0
26020,-0.6,0.0,0.8,86.0,5.0,1020.4,0.0,-1.9,0.002,0.9,0.004,0.03,32.0,25.0
26021,-1.0,0.0,0.3,88.0,5.0,1020.7,0.0,-1.7,0.002,0.8,0.006,0.03,38.0,31.0
26022,-0.5,0.0,2.0,83.0,4.9,1020.0,0.0,-1.7,0.003,0.5,0.026,0.018,36.0,28.0
26023,0.5,0.0,2.1,75.0,4.8,1019.7,0.0,-1.6,0.003,0.4,0.031,0.014,23.0,12.0
26024,0.2,0.0,3.0,75.0,4.6,1019.4,0.0,-1.1,0.003,0.5,0.017,0.027,17.0,9.0
26025,1.4,0.0,2.3,68.0,4.6,1019.8,0.0,-0.2,0.003,0.6,0.012,0.032,25.0,14.0
26026,2.6,0.0,3.5,62.0,4.6,1019.6,0.0,0.6,0.003,0.6,0.015,0.031,32.0,19.0
26027,3.8,0.0,2.4,46.0,3.7,1019.5,0.0,3.2,0.003,0.6,0.013,0.032,31.0,20.0
26028,4.5,0.0,0.4,52.0,4.4,1019.2,0.0,7.2,0.003,0.7,0.009,0.037,36.0,23.0
26029,4.8,0.0,1.1,51.0,4.4,1019.2,0.0,8.6,0.003,0.7,0.008,0.039,48.0,29.0
26030,5.0,0.0,0.4,50.0,4.4,1018.6,0.0,7.6,0.003,0.8,0.007,0.042,47.0,31.0
26031,5.4,0.0,1.3,50.0,4.5,1018.6,0.0,7.0,0.003,0.8,0.007,0.044,54.0,35.0
26032,5.6,0.0,0.2,48.0,4.4,1018.3,0.0,6.7,0.003,0.8,0.006,0.046,54.0,32.0
26033,5.4,0.0,0.7,48.0,4.3,1018.4,0.0,4.2,0.003,0.8,0.004,0.048,48.0,30.0
26034,4.1,0.0,0.9,52.0,4.3,1018.0,0.0,0.8,0.003,1.1,0.004,0.048,53.0,34.0
26035,3.6,0.0,1.0,55.0,4.3,1017.6,0.0,-0.8,0.003,1.0,0.004,0.045,59.0,34.0
26036,3.3,0.0,0.7,56.0,4.3,1017.9,0.0,-0.2,0.003,1.0,0.004,0.045,47.0,34.0
26037,2.2,0.0,0.9,62.0,4.4,1017.0,0.0,-0.7,0.003,1.0,0.004,0.044,48.0,33.0
26038,2.4,0.0,0.9,55.0,4.0,1016.6,0.0,-1.1,0.003,1.1,0.004,0.044,50.0,33.0
26039,2.2,0.0,2.2,55.0,3.9,1015.9,0.0,-1.4,0.003,1.0,0.004,0.042,47.0,31.0
26040,2.8,0.0,0.5,55.0,4.1,1016.1,0.0,-0.9,0.003,0.9,0.004,0.041,42.0,33.0
26041,1.7,0.0,0.0,69.0,4.8,1015.2,0.0,-0.6,0.002,1.0,0.003,0.039,43.0,27.0
26042,1.4,0.0,0.9,72.0,4.9,1015.2,0.0,-0.4,0.002,0.8,0.004,0.035,32.0,24.0
26043,1.4,0.0,0.3,73.0,4.9,1015.4,0.0,-0.3,0.002,0.9,0.003,0.039,30.0,27.0
26044,1.7,0.0,1.5,74.0,5.1,1013.7,0.0,-0.2,0.003,1.0,0.003,0.038,38.0,21.0
26045,2.4,0.0,1.0,69.0,5.0,1013.7,0.0,-0.1,0.003,0.9,0.003,0.037,38.0,27.0
26046,1.8,0.0,0.9,71.0,4.9,1014.7,0.0,0.0,0.003,0.9,0.003,0.039,38.0,26.0
26047,2.0,0.0,0.0,72.0,5.1,1014.5,0.0,0.0,0.003,1.0,0.004,0.039,36.0,24.0
26048,2.2,0.0,0.0,72.0,5.2,1014.1,0.0,0.2,0.003,1.1,0.004,0.038,35.0,29.0
26049,3.3,0.0,0.8,69.0,5.4,1013.8,0.0,2.8,0.003,1.1,0.005,0.04,46.0,33.0
26050,4.9,0.0,2.0,61.0,5.3,1013.2,0.0,5.3,0.004,1.0,0.006,0.042,52.0,39.0
26051,6.7,0.0,2.7,50.0,4.9,1012.0,0.0,7.2,0.003,0.7,0.016,0.032,55.0,55.0
26052,8.1,0.0,2.3,48.0,5.2,1010.5,0.0,8.8,0.002,0.5,0.031,0.018,42.0,28.0
26053,9.4,0.0,2.4,44.0,5.2,1009.8,0.2,11.6,0.002,0.5,0.038,0.014,33.0,22.0
26054,10.5,0.0,3.0,42.0,5.4,1009.3,0.8,13.2,0.002,0.4,0.043,0.011,28.0,18.0
26055,11.3,0.0,2.5,40.0,5.4,1009.3,1.0,12.6,0.002,0.4,0.043,0.011,24.0,17.0
26056,11.2,0.0,1.6,40.0,5.3,1009.3,1.0,10.8,0.002,0.4,0.044,0.01,23.0,17.0
26057,10.4,0.0,1.1,42.0,5.3,1009.3,0.7,7.9,0.002,0.5,0.033,0.018,26.0,15.0
26058,8.5,0.0,0.8,48.0,5.3,1009.6,0.1,3.8,0.002,0.7,0.012,0.038,27.0,14.0
26059,7.6,0.0,0.4,52.0,5.4,1010.0,0.0,2.2,0.002,0.7,0.008,0.039,33.0,19.0
26060,6.6,0.0,0.3,58.0,5.7,1010.4,0.0,1.2,0.002,0.8,0.005,0.041,29.0,15.0
26061,5.9,0.0,0.6,62.0,5.8,1010.7,0.0,0.4,0.002,0.7,0.006,0.038,27.0,15.0
26062,4.9,0.0,0.8,65.0,5.6,1011.0,0.0,-0.2,0.002,0.6,0.01,0.033,26.0,15.0
26063,4.6,0.0,0.6,71.0,6.0,1011.2,0.0,-0.7,0.002,0.7,0.009,0.033,22.0,12.0
26064,3.6,0.0,0.2,74.0,5.8,1011.0,0.0,-0.1,0.002,0.6,0.013,0.027,26.0,16.0
26065,2.6,0.0,0.0,84.0,6.2,1010.5,0.0,-0.4,0.002,0.7,0.008,0.032,26.0,15.0
26066,2.7,0.0,0.0,86.0,6.3,1010.7,0.0,-0.3,0.002,0.6,0.011,0.027,27.0,19.0
26067,3.3,0.0,0.3,80.0,6.2,1011.5,0.0,0.1,0.002,0.9,0.004,0.037,30.0,21.0
26068,3.2,0.0,0.0,83.0,6.3,1011.5,0.0,0.3,0.002,0.8,0.005,0.032,33.0,19.0
26069,3.3,0.0,0.2,85.0,6.6,1011.1,0.0,0.1,0.003,1.0,0.004,0.045,27.0,22.0
26070,2.6,0.0,0.4,89.0,6.5,1011.4,0.0,2.2,0.003,1.1,0.003,0.042,37.0,29.0
26071,2.8,0.0,1.2,94.0,7.0,1012.1,0.0,2.8,0.003,1.1,0.003,0.041,38.0,29.0
26072,3.0,0.0,0.0,95.0,7.2,1012.4,0.0,1.4,0.003,1.2,0.004,0.044,38.0,32.0
26073,3.7,0.0,0.3,95.0,7.5,1013.2,0.0,4.4,0.004,1.6,0.004,0.049,40.0,30.0
26074,4.8,0.0,0.5,94.0,8.1,1013.6,0.0,6.5,0.003,1.3,0.006,0.047,67.0,41.0
26075,7.1,0.0,1.0,83.0,8.4,1014.1,1.0,12.2,0.003,0.9,0.009,0.041,57.0,47.0
26076,8.3,0.0,0.9,65.0,7.1,1013.4,0.7,13.4,0.003,0.8,0.027,0.026,70.0,56.0
26077,8.7,0.0,1.9,50.0,5.6,1013.1,0.7,10.7,0.003,0.7,0.038,0.018,72.0,57.0
26078,9.2,0.0,1.4,54.0,6.2,1013.0,0.5,11.5,0.003,0.7,0.036,0.019,51.0,38.0
26079,9.4,0.0,2.7,50.0,5.9,1013.0,0.6,11.9,0.002,0.7,0.038,0.017,49.0,31.0
26080,8.7,0.0,1.2,50.0,5.6,1013.5,0.6,7.8,0.002,0.7,0.037,0.018,35.0,23.0
26081,7.3,0.0,1.3,58.0,5.9,1014.4,0.5,6.2,0.002,0.7,0.035,0.02,35.0,18.0
26082,6.3,0.0,2.1,58.0,5.6,1015.2,0.0,4.1,0.002,0.7,0.034,0.02,40.0,27.0
26083,5.7,0.0,3.0,57.0,5.2,1015.5,0.0,2.9,0.002,0.7,0.034,0.018,41.0,32.0
26084,5.5,0.0,2.0,58.0,5.2,1016.3,0.0,2.3,0.002,0.7,0.037,0.016,47.0,36.0
26085,5.2,0.0,2.7,57.0,5.0,1016.7,0.0,2.0,0.002,0.7,0.036,0.017,46.0,37.0
26086,3.7,0.0,1.7,63.0,5.0,1016.9,0.0,0.2,0.002,0.8,0.033,0.02,48.0,35.0
26087,3.8,0.0,1.6,63.0,5.0,1017.4,0.0,-0.3,0.003,0.7,0.036,0.015,46.0,37.0
26088,3.0,0.0,1.4,67.0,5.1,1017.3,0.0,-0.7,0.003,0.7,0.039,0.011,42.0,32.0
26089,2.4,0.0,1.8,67.0,4.9,1016.7,0.0,-0.7,0.003,0.7,0.039,0.011,38.0,34.0
26090,2.8,0.0,2.2,69.0,5.2,1016.8,0.0,-0.6,0.003,0.7,0.039,0.01,39.0,33.0
26091,2.4,0.0,2.5,68.0,4.9,1017.1,0.0,-0.1,0.003,0.7,0.037,0.011,38.0,27.0
26092,2.1,0.0,2.1,72.0,5.1,1017.3,0.0,-0.1,0.003,0.8,0.033,0.014,36.0,33.0
26093,2.0,0.0,2.0,71.0,5.0,1017.3,0.0,-0.2,0.003,0.8,0.032,0.016,38.0,34.0
26094,1.8,0.0,2.6,74.0,5.2,1017.3,0.0,-0.4,0.003,0.8,0.032,0.017,39.0,33.0
26095,1.9,0.0,4.0,71.0,5.0,1017.6,0.0,-0.6,0.003,0.8,0.024,0.025,37.0,32.0
26096,1.7,0.0,1.8,70.0,4.9,1018.4,0.0,-0.8,0.003,0.9,0.012,0.038,48.0,36.0
26097,2.5,0.0,0.5,73.0,5.4,1019.1,0.1,-0.1,0.003,1.0,0.014,0.037,53.0,38.0
26098,3.8,0.0,0.4,62.0,5.0,1019.5,0.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0
26099,5.3,0.0,1.6,55.0,4.9,1019.2,0.8,7.0,0.003,0.7,0.037,0.017,0.0,0.0
26100,7.4,0.0,1.2,40.0,4.1,1018.0,1.0,12.1,0.003,0.6,0.038,0.015,40.0,28.0
26101,9.8,0.0,1.7,31.0,3.8,1017.0,1.0,14.8,0.002,0.6,0.038,0.017,35.0,28.0
26102,10.7,0.0,2.3,22.0,2.8,1016.1,1.0,16.0,0.002,0.6,0.034,0.02,34.0,23.0
26103,11.3,0.0,1.6,20.0,2.7,1015.5,1.0,15.0,0.002,0.6,0.032,0.023,31.0,20.0
26104,11.3,0.0,0.8,20.0,2.7,1015.4,1.0,10.7,0.002,0.6,0.031,0.023,28.0,19.0
26105,10.3,0.0,1.4,24.0,3.0,1015.7,1.0,6.0,0.003,0.8,0.01,0.045,24.0,15.0
26106,8.9,0.0,0.6,36.0,4.1,1016.2,0.2,3.1,0.003,1.0,0.004,0.047,39.0,21.0
26107,6.9,0.0,0.1,46.0,4.6,1016.8,0.0,1.4,0.002,0.9,0.005,0.044,36.0,19.0
26108,5.9,0.0,0.0,50.0,4.6,1017.5,0.0,0.2,0.002,0.9,0.004,0.043,32.0,17.0
26109,5.5,0.0,1.2,49.0,4.4,1017.4,0.0,-0.1,0.002,0.9,0.004,0.042,36.0,20.0
26110,4.3,0.0,1.2,50.0,4.2,1017.4,0.0,-0.9,0.002,0.9,0.004,0.041,33.0,23.0
26111,3.5,0.0,0.0,58.0,4.5,1017.5,0.0,-0.5,0.002,1.0,0.004,0.041,39.0,26.0
26112,3.2,0.0,0.1,62.0,4.8,1017.1,0.0,-0.9,0.002,1.0,0.004,0.038,37.0,22.0
26113,2.1,0.0,0.0,67.0,4.8,1017.1,0.0,-1.2,0.002,0.8,0.005,0.034,35.0,23.0
26114,2.1,0.0,0.0,70.0,5.0,1017.0,0.0,-1.4,0.002,0.8,0.008,0.031,31.0,22.0
26115,1.3,0.0,0.0,72.0,4.8,1016.3,0.0,-1.5,0.002,0.8,0.009,0.029,31.0,19.0
26116,0.8,0.0,0.3,76.0,4.9,1015.9,0.0,-1.6,0.002,0.8,0.005,0.033,28.0,21.0
26117,0.5,0.0,0.0,76.0,4.8,1015.5,0.0,-1.8,0.002,0.9,0.004,0.033,28.0,21.0
26118,0.2,0.0,0.4,77.0,4.8,1015.7,0.0,-1.9,0.002,0.9,0.004,0.034,27.0,20.0
26119,0.1,0.0,0.1,81.0,5.0,1016.2,0.0,-2.0,0.003,1.1,0.004,0.034,32.0,21.0
26120,0.2,0.0,0.0,80.0,5.0,1016.3,0.0,-1.9,0.003,1.1,0.005,0.036,33.0,22.0
26121,0.9,0.0,0.5,75.0,4.9,1016.8,0.3,0.0,0.004,1.1,0.007,0.039,39.0,25.0
26122,3.8,0.0,0.1,62.0,5.0,1016.9,0.8,2.2,0.004,1.1,0.01,0.038,51.0,34.0
26123,6.0,0.0,0.1,53.0,5.0,1016.2,1.0,7.6,0.004,1.0,0.012,0.039,60.0,35.0
26124,9.9,0.0,0.7,42.0,5.1,1014.7,1.0,13.4,0.004,0.9,0.021,0.034,55.0,33.0
26125,11.9,0.0,0.6,29.0,4.0,1013.2,1.0,16.1,0.003,0.5,0.038,0.016,47.0,33.0
26126,13.2,0.0,0.5,12.0,1.8,1012.2,1.0,16.9,0.003,0.5,0.036,0.019,17.0,7.0
26127,13.4,0.0,1.6,11.0,1.7,1012.0,1.0,16.2,0.003,0.5,0.037,0.018,22.0,11.0
26128,13.6,0.0,0.9,16.0,2.5,1011.6,1.0,11.8,0.003,0.6,0.029,0.026,22.0,11.0
26129,11.6,0.0,1.0,27.0,3.7,1011.9,0.7,7.3,0.003,0.6,0.035,0.022,32.0,17.0
26130,10.7,0.0,2.0,24.0,3.1,1011.7,0.0,7.0,0.003,0.6,0.033,0.024,36.0,26.0
26131,10.2,0.0,1.8,22.0,2.7,1011.9,0.0,6.4,0.003,0.7,0.021,0.036,39.0,27.0
26132,9.6,0.0,1.8,23.0,2.8,1011.1,0.0,5.9,0.003,0.7,0.026,0.03,36.0,26.0
26133,9.4,0.0,2.2,26.0,3.1,1009.9,0.0,5.6,0.003,0.8,0.014,0.041,30.0,23.0
26134,9.1,0.0,1.8,27.0,3.1,1009.9,0.0,4.8,0.003,0.8,0.006,0.046,40.0,26.0
26135,8.6,0.0,0.7,29.0,3.2,1009.6,0.0,4.0,0.003,0.9,0.004,0.044,40.0,22.0
26136,8.3,0.0,0.4,34.0,3.7,1009.3,0.0,4.8,0.003,0.9,0.005,0.04,43.0,20.0
26137,8.2,0.0,0.9,35.0,3.8,1008.8,0.0,4.8,0.003,0.9,0.006,0.039,32.0,17.0
26138,7.2,0.0,1.0,39.0,4.0,1008.0,0.0,3.8,0.003,0.8,0.007,0.035,27.0,22.0
26139,7.3,0.0,0.4,39.0,4.0,1007.9,0.0,4.5,0.003,0.8,0.007,0.033,28.0,19.0
26140,6.6,0.0,0.9,45.0,4.4,1008.0,0.0,4.6,0.003,0.8,0.005,0.035,30.0,16.0
26141,6.9,0.0,0.3,45.0,4.5,1007.9,0.0,4.5,0.003,0.8,0.004,0.037,34.0,18.0
26142,6.6,0.0,1.3,47.0,4.6,1007.2,0.0,4.5,0.003,0.9,0.004,0.039,33.0,20.0
